token,nre
been,O
acting,O
in,O
the,O
official,O
course,O
of,O
his,O
duty.,O
There,O
is,O
thus,O
a,O
clear,O
indication,O
that,O
this,O
court,O
had,O
restricted,O
its,O
observations,O
to,O
the,O
facts,O
before,O
it.,O
It,O
is,O
Page,O
40,O
41,O
pertinent,O
to,O
note,O
that,O
this,O
court,O
referred,O
to,O
the,O
Constitution,O
Bench,O
Judgment,O
in,O
Matajog,O
Dobey,O
and,O
observed,O
that,O
in,O
that,O
"case,",O
the,O
Constitution,O
Bench,O
has,O
held,O
that,O
need,O
for,O
sanction,O
under,O
,O
Section,LAW
197,LAW
of,LAW
the,LAW
Code,LAW
is,O
not,O
necessarily,O
to,O
be,O
considered,O
as,O
soon,O
as,O
the,O
complaint,O
is,O
lodged,O
and,O
on,O
the,O
allegations,O
contained,O
therein,O
and,O
the,O
question,O
may,O
arise,O
at,O
any,O
stage,O
of,O
the,O
proceedings.,O
33.,O
In,O
"Pukhraj,",O
the,O
"appellant,",O
who,O
was,O
a,O
clerk,O
in,O
the,O
Head,O
Post,O
"Office,",O
Jodhpur,O
had,O
filed,O
a,O
complaint,O
against,O
respondent,O
"2,",O
who,O
was,O
the,O
Post,O
Master,O
"General,",O
"Rajasthan,",O
alleging,O
offences,O
under,O
Sections,O
323,O
and,O
502,O
of,O
the,O
IPC.,O
Respondent,O
2,O
filed,O
an,O
application,O
praying,O
that,O
the,O
court,O
should,O
not,O
take,O
cognizance,O
of,O
the,O
offence,O
without,O
the,O
sanction,O
of,O
the,O
Government,O
as,O
the,O
acts,O
"alleged,",O
if,O
at,O
all,O
done,O
by,O
"him,",O
were,O
done,O
while,O
discharging,O
his,O
duties,O
as,O
a,O
public,O
servant.,O
The,O
Rajasthan,O
High,O
Court,O
held,O
that,O
respondent,O
2,O
could,O
not,O
be,O
prosecuted,O
unless,O
prior,O
sanction,O
of,O
the,O
Central,O
Government,O
has,O
been,O
obtained.,O
The,O
order,O
taking,O
cognizance,O
was,O
quashed.,O
This,O
court,O
referred,O
to,O
Hori,O
Ram,O
Singh,O
as,O
well,O
as,O
Matajog,O
Page,O
41,O
42,O
Dobey.,O
This,O
court,O
reiterated,O
that,O
whether,O
sanction,O
is,O
necessary,O
or,O
not,O
may,O
have,O
to,O
be,O
decided,O
from,O
stage,O
to,O
stage,O
but,O
in,O
the,O
facts,O
of,O
the,O
case,O
before,O
"it,",O
this,O
court,O
set,O
aside,O
,O
the,COURT
High,COURT
Court,COURT
’s,O
order.,O
34.,O
In,O
"Nagraj,",O
the,O
appeal,O
was,O
directed,O
against,O
the,O
order,O
of,O
,O
the,COURT
High,COURT
Court,COURT
rejecting,O
the,O
reference,O
made,O
by,O
the,O
Sessions,O
Judge,O
Shimoga,O
Division,O
recommending,O
the,O
quashing,O
of,O
the,O
commitment,O
order,O
of,O
the,O
Magistrate,O
committing,O
the,O
accused,O
to,O
the,O
Sessions,O
trial,O
of,O
offences,O
under,O
Sections,O
307,O
and,O
326,O
of,O
the,O
IPC,O
on,O
the,O
ground,O
that,O
the,O
Magistrate,O
could,O
not,O
have,O
taken,O
cognizance,O
of,O
the,O
offences,O
without,O
sanction,O
of,O
the,O
State,O
Government,O
in,O
view,O
of,O
the,O
provisions,O
of,O
,O
Sections,LAW
132,LAW
and,LAW
197,LAW
of,LAW
the,LAW
Criminal,LAW
Procedure,LAW
Code,LAW
of,LAW
1898,LAW
.,O
The,O
appellant,O
therein,O
was,O
a,O
Sub-Inspector.,O
He,O
along,O
with,O
another,O
person,O
had,O
severely,O
beaten,O
up,O
one,O
Thimma,O
and,O
had,O
wantonly,O
fired,O
from,O
revolver,O
at,O
other,O
persons.,O
It,O
was,O
contended,O
that,O
if,O
the,O
question,O
of,O
sanction,O
is,O
not,O
decided,O
in,O
the,O
very,O
first,O
instance,O
when,O
a,O
complaint,O
is,O
filed,O
or,O
when,O
the,O
accused,O
alleges,O
that,O
he,O
could,O
not,O
be,O
prosecuted,O
for,O
the,O
alleged,O
offences,O
without,O
Page,O
42,O
43,O
sanction,O
of,O
the,O
"Government,",O
the,O
protection,O
given,O
by,O
law,O
will,O
be,O
nugatory,O
as,O
the,O
object,O
of,O
giving,O
this,O
protection,O
is,O
that,O
the,O
police,O
officer,O
is,O
not,O
harassed,O
by,O
any,O
frivolous,O
complaint.,O
It,O
is,O
important,O
to,O
note,O
that,O
this,O
court,O
in,O
the,O
context,O
of,O
the,O
peculiar,O
facts,O
before,O
"it,",O
noted,O
that,O
there,O
may,O
be,O
some,O
such,O
harassment,O
of,O
the,O
"accused,",O
but,O
it,O
had,O
no,O
means,O
to,O
hold,O
in,O
the,O
circumstances,O
alleged,O
that,O
the,O
prosecution,O
of,O
the,O
appellant,O
was,O
in,O
connection,O
with,O
such,O
action,O
as,O
the,O
complaint,O
did,O
not,O
disclose,O
the,O
necessary,O
circumstances,O
indicating,O
that,O
fact,O
and,O
the,O
bare,O
word,O
of,O
the,O
accused,O
cannot,O
be,O
accepted,O
to,O
hold,O
otherwise.,O
It,O
is,O
in,O
this,O
background,O
that,O
the,O
court,O
observed,O
that,O
the,O
jurisdiction,O
of,O
this,O
court,O
to,O
proceed,O
with,O
the,O
complaint,O
emanates,O
from,O
what,O
is,O
alleged,O
in,O
the,O
complaint,O
and,O
not,O
from,O
what,O
is,O
finally,O
established,O
in,O
the,O
complaint,O
as,O
the,O
result,O
of,O
the,O
evidence,O
recorded.,O
Pertinently,O
this,O
court,O
made,O
reference,O
to,O
the,O
Constitution,O
Bench,O
judgment,O
in,O
Matajog,O
Dobey,O
where,O
it,O
is,O
observed,O
that,O
whether,O
sanction,O
is,O
necessary,O
or,O
not,O
may,O
have,O
to,O
be,O
determined,O
from,O
stage,O
to,O
stage.,O
In,O
our,O
"opinion,",O
the,O
observation,O
of,O
this,O
court,O
that,O
the,O
mere,O
allegation,O
made,O
by,O
the,O
appellant-police,O
officer,O
that,O
the,O
action,O
taken,O
by,O
Page,O
43,O
44,O
him,O
was,O
in,O
performance,O
of,O
his,O
"duty,",O
will,O
not,O
force,O
the,O
court,O
to,O
throw,O
away,O
his,O
complaint,O
of,O
which,O
it,O
had,O
properly,O
taken,O
cognizance,O
on,O
the,O
basis,O
of,O
the,O
allegations,O
in,O
the,O
complaint,O
will,O
have,O
to,O
be,O
read,O
against,O
the,O
peculiar,O
facts,O
of,O
the,O
case,O
and,O
not,O
as,O
stating,O
something,O
which,O
runs,O
counter,O
to,O
the,O
law,O
laid,O
down,O
by,O
the,O
Constitution,O
Bench,O
in,O
Matajog,O
Dobey.,O
35.,O
In,O
,O
Abdul,CITATION
Wahab,CITATION
Ansari,CITATION
v.,CITATION
State,CITATION
of,CITATION
Bihar,CITATION
&,CITATION
Anr.,CITATION
"10,",O
this,O
court,O
was,O
again,O
considering,O
the,O
question,O
as,O
to,O
when,O
the,O
plea,O
that,O
sanction,O
was,O
required,O
to,O
be,O
obtained,O
under,O
,O
Section,LAW
197,LAW
(1),LAW
of,LAW
the,LAW
Code,LAW
can,O
be,O
raised.,O
This,O
Court,O
reiterated,O
that,O
previous,O
sanction,O
of,O
the,O
competent,O
authority,O
being,O
a,O
precondition,O
for,O
the,O
court,O
in,O
taking,O
cognizance,O
of,O
the,O
offence,O
if,O
the,O
offence,O
alleged,O
to,O
have,O
been,O
committed,O
by,O
the,O
accused,O
can,O
be,O
said,O
to,O
be,O
an,O
act,O
in,O
discharge,O
of,O
his,O
official,O
"duty,",O
the,O
question,O
touches,O
the,O
jurisdiction,O
of,O
the,O
Magistrate,O
in,O
the,O
matter,O
of,O
taking,O
cognizance,O
"and,",O
"therefore,",O
there,O
is,O
no,O
requirement,O
that,O
an,O
accused,O
should,O
wait,O
for,O
taking,O
such,O
plea,O
till,O
the,O
charges,O
are,O
framed.,O
10,O
(2000),O
8,O
SCC,O
500,O
Page,O
44,O
45,O
36.,O
In,O
our,O
opinion,O
Sankaran,O
Moitra,O
puts,O
"doubts,",O
if,O
"any,",O
to,O
rest.,O
In,O
that,O
case,O
the,O
complainant,O
had,O
filed,O
a,O
complaint,O
before,O
the,O
Deputy,O
Comissioner,O
of,O
Police,O
that,O
she,O
had,O
come,O
to,O
know,O
from,O
the,O
members,O
of,O
the,O
public,O
that,O
her,O
husband,O
was,O
beaten,O
to,O
death,O
by,O
the,O
police.,O
She,O
arrayed,O
Assistant,O
Commissioner,O
of,O
Police,O
and,O
other,O
police,O
personnel,O
as,O
accused,O
and,O
prayed,O
for,O
stern,O
action,O
against,O
them.,O
Accused,O
1,O
filed,O
a,O
petition,O
under,O
,O
Section,LAW
482,LAW
of,LAW
the,LAW
Code,LAW
before,O
,O
the,COURT
High,COURT
Court,COURT
for,O
quashing,O
of,O
the,O
complaint,O
on,O
the,O
ground,O
that,O
the,O
complaint,O
could,O
not,O
have,O
been,O
entertained,O
for,O
want,O
of,O
sanction,O
under,O
,O
Section,LAW
197(1),LAW
of,LAW
the,LAW
Code,LAW
.,O
,O
The,COURT
High,COURT
Court,COURT
dismissed,O
the,O
petition.,O
Before,O
this,O
Court,O
it,O
was,O
argued,O
that,O
want,O
of,O
sanction,O
under,O
,O
Section,LAW
197,LAW
of,LAW
the,LAW
Code,LAW
did,O
not,O
affect,O
the,O
jurisdiction,O
of,O
the,O
Court,O
to,O
"proceed,",O
but,O
it,O
was,O
only,O
one,O
of,O
the,O
defences,O
available,O
to,O
the,O
accused,O
and,O
the,O
accused,O
can,O
raise,O
the,O
defence,O
at,O
the,O
appropriate,O
stage.,O
This,O
Court,O
considered,O
Hori,O
Ram,O
"Singh,",O
Constitution,O
Bench,O
judgment,O
in,O
Matajog,O
Dobey,O
and,O
several,O
other,O
judgments,O
on,O
the,O
point,O
and,O
Page,O
45,O
46,O
rejected,O
the,O
said,O
submission.,O
We,O
must,O
reproduce,O
the,O
relevant,O
paragraph.,O
“Learned,O
counsel,O
for,O
the,O
complainant,O
argued,O
that,O
want,O
of,O
sanction,O
under,O
,O
Section,LAW
197(1),LAW
of,LAW
the,LAW
Code,LAW
did,O
not,O
affect,O
the,O
jurisdiction,O
of,O
the,O
Court,O
to,O
"proceed,",O
but,O
it,O
was,O
only,O
one,O
of,O
the,O
defences,O
available,O
to,O
the,O
accused,O
and,O
the,O
accused,O
can,O
raise,O
the,O
defence,O
at,O
the,O
appropriate,O
time.,O
We,O
are,O
not,O
in,O
a,O
position,O
to,O
accept,O
this,O
submission.,O
,O
Section,LAW
"197(1),",LAW
its,O
opening,O
words,O
and,O
the,O
object,O
sought,O
to,O
be,O
achieved,O
by,O
"it,",O
and,O
the,O
decisions,O
of,O
this,O
Court,O
earlier,O
"cited,",O
clearly,O
indicate,O
that,O
a,O
prosecution,O
hit,O
by,O
that,O
provision,O
cannot,O
be,O
launched,O
without,O
the,O
sanction,O
contemplated.,O
It,O
is,O
a,O
condition,O
"precedent,",O
as,O
it,O
"were,",O
for,O
a,O
successful,O
prosecution,O
of,O
a,O
public,O
servant,O
when,O
the,O
provision,O
is,O
"attracted,",O
though,O
the,O
question,O
may,O
arise,O
necessarily,O
not,O
at,O
the,O
"inception,",O
but,O
even,O
at,O
a,O
subsequent,O
stage.,O
We,O
cannot,O
therefore,O
accede,O
to,O
the,O
request,O
to,O
postpone,O
a,O
decision,O
on,O
this,O
question.”,O
This,O
Court,O
also,O
observed,O
that,O
postponing,O
a,O
decision,O
on,O
the,O
applicability,O
or,O
otherwise,O
of,O
,O
Section,LAW
197(1),LAW
of,LAW
the,LAW
Code,LAW
can,O
only,O
lead,O
to,O
the,O
proceedings,O
being,O
dragged,O
on,O
in,O
the,O
trial,O
court,O
and,O
a,O
decision,O
by,O
this,O
Court,O
here,O
and,O
now,O
would,O
be,O
more,O
appropriate,O
in,O
the,O
circumstances,O
of,O
the,O
case,O
especially,O
when,O
the,O
accused,O
involved,O
are,O
police,O
personnel,O
and,O
the,O
nature,O
of,O
the,O
complaint,O
made,O
is,O
kept,O
in,O
mind.,O
Page,O
46,O
47,O
37.,O
The,O
upshot,O
of,O
this,O
discussion,O
is,O
that,O
whether,O
sanction,O
is,O
necessary,O
or,O
not,O
has,O
to,O
be,O
decided,O
from,O
stage,O
to,O
stage.,O
This,O
question,O
may,O
arise,O
at,O
any,O
stage,O
of,O
the,O
proceeding.,O
In,O
a,O
given,O
"case,",O
it,O
may,O
arise,O
at,O
the,O
inception.,O
There,O
may,O
be,O
unassailable,O
and,O
unimpeachable,O
circumstances,O
on,O
record,O
which,O
may,O
establish,O
at,O
the,O
outset,O
that,O
the,O
police,O
officer,O
or,O
public,O
servant,O
was,O
acting,O
in,O
performance,O
of,O
his,O
official,O
duty,O
and,O
is,O
entitled,O
to,O
protection,O
given,O
under,O
,O
Section,LAW
197,LAW
of,LAW
the,LAW
Code.,LAW
It,O
is,O
not,O
possible,O
for,O
us,O
to,O
hold,O
that,O
in,O
such,O
a,O
"case,",O
the,O
court,O
cannot,O
look,O
into,O
any,O
documents,O
produced,O
by,O
the,O
accused,O
or,O
the,O
concerned,O
public,O
servant,O
at,O
the,O
inception.,O
The,O
nature,O
of,O
the,O
complaint,O
may,O
have,O
to,O
be,O
kept,O
in,O
mind.,O
It,O
must,O
be,O
remembered,O
that,O
previous,O
sanction,O
is,O
a,O
precondition,O
for,O
taking,O
cognizance,O
of,O
the,O
offence,O
"and,",O
"therefore,",O
there,O
is,O
no,O
requirement,O
that,O
the,O
accused,O
must,O
wait,O
till,O
the,O
charges,O
are,O
framed,O
to,O
raise,O
this,O
plea.,O
At,O
this,O
"point,",O
in,O
order,O
to,O
exclude,O
the,O
possibility,O
of,O
any,O
"misunderstanding,",O
we,O
make,O
it,O
clear,O
that,O
the,O
legal,O
discussion,O
on,O
the,O
requirement,O
of,O
sanction,O
at,O
the,O
very,O
threshold,O
is,O
based,O
on,O
the,O
finding,O
in,O
the,O
earlier,O
part,O
of,O
the,O
judgment,O
that,O
the,O
present,O
is,O
not,O
a,O
case,O
where,O
the,O
police,O
may,O
Page,O
47,O
48,O
be,O
held,O
guilty,O
of,O
killing,O
,O
Munna,VICTIM
Singh,VICTIM
in,O
cold,O
blood,O
in,O
a,O
,O
fake,CRIME
encounter,CRIME
.,O
In,O
a,O
case,O
where,O
on,O
facts,O
it,O
may,O
appear,O
to,O
the,O
court,O
that,O
a,O
person,O
was,O
killed,O
by,O
the,O
police,O
in,O
a,O
stage-managed,O
"encounter,",O
the,O
position,O
may,O
be,O
completely,O
different.,O
38.,O
It,O
is,O
not,O
the,O
duty,O
of,O
the,O
police,O
officers,O
to,O
kill,O
the,O
accused,O
merely,O
because,O
he,O
is,O
a,O
dreaded,O
criminal.,O
"Undoubtedly,",O
the,O
police,O
have,O
to,O
arrest,O
the,O
accused,O
and,O
put,O
them,O
up,O
for,O
trial.,O
This,O
court,O
has,O
repeatedly,O
admonished,O
trigger,O
happy,O
police,O
"personnel,",O
who,O
liquidate,O
criminals,O
and,O
project,O
the,O
incident,O
as,O
an,O
encounter.,O
Such,O
killings,O
must,O
be,O
deprecated.,O
They,O
are,O
not,O
recognized,O
as,O
legal,O
by,O
our,O
criminal,O
justice,O
administration,O
system.,O
They,O
amount,O
to,O
State,O
sponsored,O
terrorism.,O
"But,",O
one,O
cannot,O
be,O
oblivious,O
of,O
the,O
fact,O
that,O
there,O
are,O
cases,O
where,O
the,O
"police,",O
who,O
are,O
performing,O
their,O
"duty,",O
are,O
attacked,O
and,O
killed.,O
There,O
is,O
a,O
rise,O
in,O
such,O
incidents,O
and,O
judicial,O
notice,O
must,O
be,O
taken,O
of,O
this,O
fact.,O
In,O
such,O
"circumstances,",O
while,O
the,O
police,O
have,O
to,O
do,O
their,O
legal,O
duty,O
of,O
arresting,O
the,O
"criminals,",O
they,O
have,O
also,O
to,O
protect,O
themselves.,O
Requirement,O
of,O
sanction,O
to,O
prosecute,O
affords,O
protection,O
to,O
the,O
"policemen,",O
who,O
are,O
Page,O
48,O
49,O
sometimes,O
required,O
to,O
take,O
drastic,O
action,O
against,O
criminals,O
to,O
protect,O
life,O
and,O
property,O
of,O
the,O
people,O
and,O
to,O
protect,O
themselves,O
against,O
attack.,O
Unless,O
unimpeachable,O
evidence,O
is,O
on,O
record,O
to,O
establish,O
that,O
their,O
action,O
is,O
"indefensible,",O
mala,O
fide,O
and,O
"vindictive,",O
they,O
cannot,O
be,O
subjected,O
to,O
prosecution.,O
Sanction,O
must,O
be,O
a,O
precondition,O
to,O
their,O
prosecution.,O
It,O
affords,O
necessary,O
protection,O
to,O
such,O
police,O
personnel.,O
Plea,O
regarding,O
sanction,O
can,O
be,O
raised,O
at,O
the,O
inception.,O
39.,O
In,O
our,O
considered,O
"opinion,",O
in,O
view,O
of,O
the,O
facts,O
which,O
we,O
have,O
discussed,O
"hereinabove,",O
no,O
inference,O
can,O
be,O
drawn,O
in,O
this,O
case,O
that,O
the,O
police,O
action,O
is,O
indefensible,O
or,O
vindictive,O
or,O
that,O
the,O
police,O
were,O
not,O
acting,O
in,O
discharge,O
of,O
their,O
official,O
duty.,O
In,O
Zandu,O
Pharmaceutical,O
Works,O
"Limited,",O
this,O
Court,O
has,O
held,O
that,O
the,O
power,O
under,O
,O
Section,LAW
482,LAW
of,LAW
the,LAW
Code,LAW
should,O
be,O
used,O
sparingly,O
and,O
with,O
circumspection,O
to,O
prevent,O
abuse,O
of,O
process,O
of,O
court,O
but,O
not,O
to,O
stifle,O
legitimate,O
prosecution.,O
There,O
can,O
be,O
no,O
two,O
opinions,O
on,O
"this,",O
"but,",O
if,O
it,O
appears,O
to,O
the,O
trained,O
judicial,O
mind,O
that,O
continuation,O
of,O
a,O
prosecution,O
would,O
lead,O
to,O
abuse,O
of,O
process,O
of,O
"court,",O
the,O
power,O
under,O
,O
Section,LAW
482,LAW
of,LAW
the,LAW
Page,LAW
49,LAW
50,LAW
Code,LAW
must,O
be,O
exercised,O
and,O
proceedings,O
must,O
be,O
quashed.,O
"Indeed,",O
the,O
instant,O
case,O
is,O
one,O
of,O
such,O
cases,O
where,O
the,O
proceedings,O
initiated,O
against,O
the,O
police,O
personnel,O
need,O
to,O
be,O
quashed.,O
In,O
the,O
"circumstances,",O
we,O
dismiss,O
the,O
appeal,O
filed,O
by,O
the,O
complainant,O
,O
Kailashpati,PETITIONER_OR_APPELLANT
Singh,PETITIONER_OR_APPELLANT
.,O
We,O
allow,O
the,O
appeal,O
filed,O
by,O
Om,O
"Prakash,",O
Pradeep,O
"Kumar,",O
Shyam,O
Bihari,O
Singh,O
and,O
Bharat,O
Shukla,O
and,O
set,O
aside,O
the,O
impugned,O
order,O
to,O
the,O
extent,O
it,O
dismisses,O
Cr.M.P.No.822,O
of,O
2005,O
filed,O
by,O
them,O
for,O
quashing,O
order,O
dated,O
14/06/2005,O
passed,O
by,O
Judicial,O
"Magistrate,",O
1st,O
"Class,",O
,O
Jamshedpur,LOC_CRIME
",",O
in,O
,O
Complaint,CASE_NO
Case,CASE_NO
No.731,CASE_NO
of,CASE_NO
2004,CASE_NO
issuing,O
process,O
against,O
them.,O
We,O
quash,O
,O
Complaint,CASE_NO
Case,CASE_NO
No.,CASE_NO
731,CASE_NO
of,CASE_NO
2004,CASE_NO
pending,O
on,O
the,O
file,O
of,O
Judicial,O
"Magistrate,",O
1st,O
"Class,",O
,O
Jamshedpur,LOC_CRIME
.,O
……………………………………………..J.,O
(,O
AFTAB,JUDGE
ALAM,JUDGE
),O
……………………………………………..J.,O
(,O
RANJANA,JUDGE
PRAKASH,JUDGE
DESAI,JUDGE
),O
,O
NEW,LOC_OF_JUDGMENT
DELHI,LOC_OF_JUDGMENT
",",O
,O
SEPTEMBER,DATE_OF_JUDGMENT
"26,",DATE_OF_JUDGMENT
2012,DATE_OF_JUDGMENT
.,O
Page,O
50',O
